0.195411168,0.17786802,0.192,0,0,0
0.220267501,0.192115576,0.21619222,0,0,0
0.245123835,0.206363131,0.240384439,0,0,0
0.269980169,0.220610687,0.264576659,0,0,0
0.452369,0.452369,0.452369,0,0,0
0.446488,0.446488,0.446488,0,0,0
0.463967,0.463967,0.463967,0,0,0
0.47686,0.47686,0.47686,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
0.48365,0.48365,0.48365,0,0,0
